"id","text","correct_answer","passage_id","explanations"
"372","Some scholars believe that although Leonardo was a skilled painter, he had lost interest in painting by the time he traveled to Milan.  Is passage information consistent with this claim?","C","66","In 1482, a thirty-year-old Leonardo da Vinci left his art studio in Florence and traveled to Milan to seek employment at the court of Duke Ludovico Sforza.  A drafted letter of application to the duke detailed Leonardo's many useful skills, the majority of which concerned military developments such as ""methods for destroying any fortress"" and making ""unassailable armored chariots.""  Peacetime talents such as ""guiding water from one place to another"" or producing ""sculpture in marble, bronze and clay"" were mentioned only at the end of the letter. (Paragraph 1)
Paragraph 1 states that when Leonardo ""traveled to Milan to seek employment at the court of Duke Ludovico Sforza,"" he promoted himself with a list of skills, ""the majority of which concerned military developments such as 'methods for destroying any fortress' and making 'unassailable armored chariots.'""  By contrast, ""[p]eacetime talents such as 'guiding water from one place to another' or producing 'sculpture in marble, bronze and clay' were mentioned only at the end of the letter.""
As such, the passage depicts Leonardo as emphasizing his engineering skills, while focusing less on his artistic talents.  This emphasis on engineering over art would therefore be consistent with the idea that Leonardo had lost interest in painting by the time he traveled to Milan.
(Choice A)  The passage describes some of the topics included in Leonardo's letter, ""such as 'methods for destroying any fortress' and…producing 'sculpture in marble, bronze and clay'"" (Paragraph 1).  However, these are only a few examples of the topics in the letter, and the passage never indicates whether Leonardo mentioned painting.  Hence, a loss of interest in painting cannot be inferred on this basis; Leonardo may in fact have mentioned painting in his letter.
(Choice B)  According to Paragraph 2, Krull describes Leonardo's claims about constructing ""the devices mentioned in [his] letter"" as ""mostly bluff,"" while Isaacson describes those claims as ""boasts"" that were ""aspirational.""  However, neither scholar makes any claims about Leonardo's artistic skills (nor suggests anything about his level of interest in painting) within the passage.
(Choice D)  Paragraph 3 states that a ""sketch in Leonardo's notebooks illustrates the bridge's construction,"" indicating that its purpose was to show how the bridge is assembled.  Therefore, the inclusion of the sketch with the bridge instructions would not necessarily suggest that artistic endeavors had remained important to Leonardo."
"373","The author most likely alludes to Archimedes (Paragraph 6) in order to:","D","66","Despite the relative ease of constructing the bridge, there is one challenge: building it requires access to both sides of the region to be crossed, as well as the area in between.  Such a consideration might seem obvious in building any bridge, but it can still prove problematic.  If a bridge is meant to help cross a body of water, not all members of the group attempting to cross will receive its benefit, as some would have to stand in the water during the bridge's construction.  Of course, this assumes that it is safe to enter the water in the first place.  Crossing a chasm or a deep pit would pose even greater difficulties, as the bridge's prospective builders would, like the ancient Greek mathematician Archimedes, lack a place to stand. (Paragraph 6)
Paragraph 6 describes a challenge when building Leonardo's bridge, namely, that ""building it requires access to both sides of the region to be crossed, as well as the area in between.""  As such, ""[i]f the bridge is meant to help cross a body of water, not all members of the group attempting to cross will receive its benefit, as some would have to stand in the water during the bridge's construction.""  The author further elaborates that ""[c]rossing a chasm or a deep pit would pose even greater difficulties, as the bridge's prospective builders would, like the ancient Greek mathematician Archimedes, lack a place to stand.""
The mention of Archimedes draws attention to the similarity between a situation that Archimedes discussed (historically) and one that prospective bridge builders could encounter (ie, having no place to stand).  However, that does not provide any further clarification of the challenge being described.  Therefore, the author most likely alludes to Archimedes in the passage merely in order to make a historical reference.
By contrast, the author does not most likely allude to Archimedes in order to:
introduce an additional challenge of the bridge (Choice A).  The reference to Archimedes does not discuss an additional challenge of the bridge.  Rather, it continues the discussion of the identified challenge that ""building [the bridge] requires access to both sides of the region to be crossed, as well as the area in between"" (Paragraph 6).
incorporate Greek ideas (Choice B).  Although Archimedes was an ""ancient Greek mathematician"" (Paragraph 6), the author does not discuss his ideas, nor incorporate ideas from Greek individuals into the passage.
compare him to Leonardo (Choice C).  Paragraph 6 states that when trying to cross a chasm or deep pit, ""the bridge's prospective builders would, like…Archimedes, lack a place to stand.""  Therefore, the author compares Archimedes to the prospective bridge builders.  However, the author never draws a comparison between Archimedes and Leonardo."
"374","The author's claim that a prospective bride faces a ""dilemma of symbolic identity"" (Paragraph 2) suggests that:","B","67","Law professor Elizabeth Emens notes that although cases such as Kruzel v Podell and Dunn v Palermo established in 1975 that a married woman may legally decline to become ""Mrs. His Name"" (a term used by psychologist Jean M. Twenge), it is still customary for children's surnames to be conferred patrilinearly.  Hence, a prospective bride faces a dilemma of symbolic identity; she may either retain her nominal connection to her parents and past self or create a nominal connection to her husband and future children. (Paragraph 2)
Paragraph 2 states that although ""a married woman may legally decline to become 'Mrs. His Name'…it is still customary for children's surnames to be conferred patrilinearly (ie, according to the father's surname).""  Therefore, when deciding which surname to use after marriage, ""a prospective bride faces a dilemma of symbolic identity; she may either retain her nominal connection to her parents and past self or create a nominal connection to her husband and future children.""  By contrast, ""'her husband has the same name as his parents and his child and thus continuity across all three generations of his family.'""
Thus, the passage indicates that a married woman has two aspects to her social identity (connection to her parents and connection to her husband and children), but her choice of surname publicly expresses only one of those aspects.  Therefore, the author's claim that a prospective bride faces a ""dilemma of symbolic identity"" (Paragraph 2) suggests that a woman's social identity cannot be fully expressed once she marries.
  (Choice A)  a prospective bride loses her identity upon marriage.  The passage indicates that a prospective bride's ""dilemma of symbolic identity"" forces her to choose between using a name that represents a ""connection to her parents and past self"" or one that represents a ""connection to her husband and future children"" (Paragraph 2).  Therefore, the passage does not indicate that a bride loses her identity upon marriage; rather, she loses the ability to fully express both aspects of her identity.
(Choice C)  traditional naming practices help to resolve issues surrounding identity.  Paragraph 2 states that ""it is still customary for children's surnames to be conferred patrilinearly,"" which is partially why ""a prospective bride faces a dilemma of symbolic identity.""  Therefore, traditional naming practices help to create issues surrounding identity rather than to resolve them.
(Choice D)  it is more complicated to choose one's social identity than one's legal identity.  According to Paragraph 2, a prospective bride's choice of her married surname will ""either retain her nominal connection to her parents and past self or create a nominal connection to her husband and future children.""  Accordingly, the passage indicates that by choosing which legal name to use, a bride simultaneously chooses which social identity to express.  Therefore, the author does not imply that it is more complicated to choose one's social identity than one's legal identity; he or she implies that by choosing her legal name, a bride also chooses her social identity."
"375","In some modern marriages, a prospective bride and groom will both change their names to a new, shared surname.  How does this practice affect the arguments presented in the passage?","B","67","In a 1996 Good Housekeeping article, Peggy Noonan advocates for the value of name changing as reflecting the couple's commitment to marriage….  Noonan goes on to suggest that ""for these brides, taking their husbands' names is a declaration not only of intention, but of faith…faith in yourself and your spouse.""  Noonan ends her article by applauding the trend of more couples choosing to share a married surname. (Paragraph 4)
According to Paragraph 4, ""Peggy Noonan advocates for the value of name changing as reflecting the couple's commitment to marriage,"" suggesting that a bride demonstrates ""'faith in [herself] and [her] spouse'"" by sharing a name with her husband.  Similarly, Noonan ""ends her article by applauding the trend of more couples choosing to share a married surname.""  Therefore, the passage indicates that Noonan values commitment to marriage and sees sharing a married surname as demonstrating such a commitment.
Accordingly, although Noonan specifically discusses women changing their names, her support for that practice is based on the idea that a couple's commitment to each other is more important than the ""freedom and self-actualization"" represented by retaining one's original name (Paragraph 4).  Thus, if a prospective bride and groom both changed their names to a new, shared surname upon marriage, that decision would suggest that they were each demonstrating a commitment to their marriage through this choice, consistent with Noonan's values.  Therefore, that practice would support Noonan's claims about the importance of commitment to marriage.
  (Choice A)  It reduces the relevance of Noonan's claims about the importance of marital commitment.  Paragraph 4 states that Peggy Noonan ""ends her article by applauding the trend of more couples choosing to share a married surname,"" which she claims signifies their commitment to marriage.  If some modern brides and grooms both change their names to a new, shared surname, that fact would support the continuing relevance of Noonan's claims about the importance of marital commitment.
(Choice C)  It undermines Snyder's objection to Laura Dawn Lewis' position.  Paragraph 5 implies that Laura Dawn Lewis makes an argument ""equating commitment to marriage with a woman's willingness to change her name.""  However, Kelly Snyder objects to Lewis' argument because ""'[i]t is unclear why these [reasons] should explain a woman's choice to change her name, but not a man's.'""  If a prospective bride and groom both changed their names to a new, shared surname upon marriage, they would both be demonstrating their commitment.  Therefore, this situation would support (not undermine) Snyder's objection to Lewis' position.
(Choice D)  It exemplifies Emens' claims regarding marital naming disparities.  Emens suggests that a woman is disadvantaged by marital naming tradition because ""'there is no realistic possibility of him [her husband] or both changing' to create a shared surname"" (Paragraph 5).  If a prospective bride and groom both changed their names to a new, shared surname upon marriage, this would represent equality rather than a disparity between the man and woman.  Moreover, it would undermine Emens' claim that there is ""'no realistic possibility'"" of both people changing.  Consequently, this practice would not exemplify Emens' claims regarding marital naming disparities."
"376","Which of the following is NOT suggested to be a potential social cost of marital naming choices?","C","67","Until the 1970s, many states mandated that women assume their husbands' surnames upon marriage.  Today, women are no longer bound by this constraint, and some, like journalist Ellen Goodman, have argued that future generations will view the tradition of married women changing their names as a kind of madness. (Paragraph 1)
Law professor Elizabeth Emens notes that although…a married woman may legally decline to become ""Mrs. His Name"" (a term used by psychologist Jean M. Twenge), it is still customary for children's surnames to be conferred patrilinearly.  Hence, a prospective bride faces a dilemma of symbolic identity; she may either retain her nominal connection to her parents and past self or create a nominal connection to her husband and future children. (Paragraph 2)
The passage conveys that ""[u]ntil the 1970s, many states mandated that women assume their husbands' surnames upon marriage"" (Paragraph 1), but now ""a married woman may legally decline to become 'Mrs. His Name'"" (Paragraph 2).  As a result, today's ""prospective bride faces a dilemma of symbolic identity"" regarding whether to adopt her husband's surname or retain her maiden name (Paragraph 2).  Although one might imagine this issue causing disagreement, the passage never suggests that conflict between prospective brides and grooms is a potential social cost of marital naming choices.
  By contrast, the passage suggests that all of the following are potential social costs of marital naming choices:
Losing generational continuity of surnames (Choice A).  Paragraph 2 implies that a woman who keeps her maiden name to ""retain her nominal connection to her parents and past self"" is disadvantaged compared to her husband, who ""'has the same name as his parents and his child and thus continuity across all three generations of his family.'""
Legal impediments to some name changes (Choice B).  Paragraph 5 mentions ""the legal inequities surrounding traditional marital naming"" and indicates that ""men…face arduous (difficult) legal and social challenges to changing their own names.""
Being judged continuously by other people (Choice D).  Paragraph 2 suggests that a woman who chooses to hyphenate her surname ""'bears the hassle of all the…people who think she's constantly trying to make a point about her independence.'""  Similarly, Paragraph 3 describes ""disadvantages [that] are associated with societally atypical naming choices…such as a woman whose new neighbors would not believe she and her husband were truly married."""
"377","Which of the following statements is most contrary to information presented in the passage?","B","67","Law professor Elizabeth Emens notes that although cases such as Kruzel v Podell and Dunn v Palermo established in 1975 that a married woman may legally decline to become ""Mrs. His Name"" (a term used by psychologist Jean M. Twenge), it is still customary for children's surnames to be conferred patrilinearly. (Paragraph 2)
In a 1996 Good Housekeeping article, Peggy Noonan advocates for the value of name changing as reflecting the couple's commitment to marriage….  ""[F]or these brides, taking their husbands' names is a declaration not only of intention, but of faith…faith in yourself and your spouse.""  Noonan ends her article by applauding the trend of more couples choosing to share a married surname. (Paragraph 4)
Paragraph 2 cites court cases that ""established in 1975 that a married woman may legally decline to become 'Mrs. His Name.'""  This information would suggest that after 1975, it became more common for married women to keep their maiden names.  However, Paragraph 4 describes ""a 1996 Good Housekeeping article"" that mentions ""brides…taking their husbands' names"" as part of a ""trend of more couples choosing to share a married surname.""
If there were a trend in 1996 in which more brides took their husbands' names, that means that the number of women who kept their maiden names was decreasing at that time.  Accordingly, the passage indicates that sometime prior to 1996, the number of women keeping their maiden names began to diminish.  Therefore, the statement that the number of married women retaining their maiden names steadily increased in the 1980s and 1990s is contrary to information presented in the passage.
  By contrast, none of the following statements is contrary to information presented in the passage:
After considering the social implications, Peggy Noonan legally adopted her husband's last name upon marriage (Choice A).  This decision would be consistent with the ""1996 Good Housekeeping article"" in which ""Peggy Noonan advocates for the value of name changing as reflecting the couple's commitment to marriage"" (Paragraph 4).
Today, it is often easier for women to change their names upon marriage than it is for men to do so (Choice C).  The passage indicates that women may ""assume their husbands' surnames upon marriage"" (Paragraph 1) or ""legally decline"" to do so (Paragraph 2).  By contrast, Paragraph 5 indicates that ""men…face arduous (difficult) legal and social challenges to changing their own names.""  Therefore, the passage implies that men face obstacles to changing their names that women do not encounter.
The right of a married woman to either keep or change her surname has been upheld by federal courts (Choice D).  Paragraph 2 mentions that ""cases such as Kruzel v Podell and Dunn v Palermo established in 1975 that a married woman may legally decline to become 'Mrs. His Name.'""  Although the passage does not mention whether these were federal or state cases, it would be consistent with passage information if those legal decisions had been upheld by federal courts."
"378","Some social theorists argue that because there are problems with any approach to marital naming, maintaining the traditional practice is the most beneficial course of action.  Does passage information support this claim?","D","67","Law professor Elizabeth Emens notes that although…a married woman may legally decline to become ""Mrs. His Name"" (a term used by psychologist Jean M. Twenge), it is still customary for children's surnames to be conferred patrilinearly.  Hence…she may either retain her nominal connection to her parents and past self or create a nominal connection to her husband and future children.  Meanwhile, Emens continues, ""her husband has the same name as his parents and his child and thus continuity across all three generations of his family."" (Paragraph 2)
Emens criticizes this stance.  As she argues, equating commitment to marriage with a woman's willingness to change her name makes sense ""only when there is no realistic possibility of him or both changing"" to create a shared surname. (Paragraph 5)
Elizabeth Emens notes that because ""it is still customary for children's surnames to be conferred patrilinearly (ie, according to the father's surname),"" a woman must choose between sharing a name with her parents or sharing a name with her husband and children (Paragraph 2).  By contrast, her husband does not face this dilemma as he ""'has the same name as his parents and his child and thus continuity across all three generations of his family'"" (Paragraph 2).  Emens similarly describes the inordinate pressure a woman faces to change her name since ""'there is no realistic possibility of him [her husband] or both changing' to create a shared surname"" (Paragraph 5).
By describing these and other social costs that women face, the passage implies that women are unfairly disadvantaged by marital naming tradition.  Although the passage mentions that there are ""some who see the issue differently"" (Paragraph 4), that discussion is followed by a description of how ""Emens criticizes this stance"" (Paragraph 5).  Therefore, passage information would not support the view that, because there are problems with any approach to marital naming, maintaining the traditional practice is the most beneficial course of action.  Rather, the majority of the passage emphasizes the views of people like Emens, who illustrates the unjust burdens that the traditional practice places upon women.
  (Choice A)  Yes; there are significant social costs borne by women who make societally atypical naming choices.  Paragraph 3 states that ""disadvantages are associated with societally atypical naming choices"" and cites examples such as ""eliciting confusion when introducing oneself"" and ""a woman whose new neighbors would not believe she and her husband were truly married.""  However, the passage never presents these disadvantages as reasons to maintain traditional naming practices.
(Choice B)  No; future generations will consider it ridiculous that women used to change their names upon marrying.  Paragraph 1 states that ""some, like journalist Ellen Goodman, have argued that future generations will view the tradition of married women changing their names as a kind of madness.""  However, Paragraph 4 implies that ""brides…taking their husbands' names"" has regained popularity as part of a ""trend of more couples choosing to share a married surname.""  This trend would suggest that public opinion toward a married woman changing her name to that of her husband has grown more favorable.  Therefore, passage information does not necessarily support the idea that future generations will consider it ridiculous that women used to change their names upon marrying.
(Choice C)  Yes; Noonan argues that the departure from traditional naming practice has led to a higher incidence of divorce.  Peggy Noonan writes in 1996 that ""the typical 'bride in her 20s grew up in the Age of Divorce,'"" and suggests that this fact has motivated ""the trend of more couples choosing to share a married surname"" (Paragraph 4).  However, although Noonan presents this trend as a reaction by children of divorced parents, she does not claim that a departure from traditional naming practice caused a higher incidence of divorce."
"379","Regarding the unequal burden on women with respect to marital names, Kelly Snyder argues that the best way to grant women a genuine choice about whether to change names is to make it easier for men to change their own names.  This argument is:","A","67","Like Emens, Snyder stresses the importance of name to a person's sense of self as well as the legal inequities surrounding traditional marital naming.  In her view, the best way to promote a woman's freedom to make a genuine choice about her name is to facilitate men's ability to change names when marrying.  If men no longer face arduous legal and social challenges to changing their own names, then the idea of a woman doing so will no longer be seen as the natural default position. (Paragraph 5)
Kelly Snyder argues that men ""face arduous (difficult) legal and social challenges to changing their own names,"" which contributes to a perception that it is ""the natural default position"" for a woman to change her name (Paragraph 5).  Sharing a married surname requires at least one person to change surnames.  Accordingly, it is clear that if one person will not change names upon marrying, then the other person must.  Therefore, Snyder's argument is plausible because the expectation that women will change their names depends on the expectation that men will keep theirs.
  (Choice B)  implausible, because the argument is supposedly meant to benefit women, but it focuses on reducing a burden for men.  Snyder argues that ""the best way to promote a woman's freedom to make a genuine choice about her name is to facilitate men's ability to change names when marrying"" (Paragraph 5).  Therefore, she proposes to decrease the ""arduous legal and social challenges to changing [men's] own names"" (Paragraph 5).  Although this change would reduce a burden on men, it would also benefit women because it would ""no longer be seen as the natural default position"" for women to change their names.  Therefore, it is plausible (not implausible) to think that her suggestion would benefit women as well as men.
(Choice C)  plausible, because Snyder points out that name changing by either men or women would be a symbol of commitment to marriage.  By questioning why commitment to marriage ""'should explain a woman's choice to change her name, but not a man's'"" (Paragraph 5), Snyder implies that name changing by either a man or a woman would symbolize commitment to marriage.  However, this point is a separate issue from the question of whether ""the best way to promote a woman's freedom to make a genuine choice about her name is to facilitate men's ability to change names when marrying"" (Paragraph 5).
(Choice D)  implausible, because Snyder stresses how important a name is to a person's sense of self.  Paragraph 5 states that ""Snyder stresses the importance of name to a person's sense of self.""  Although this view may motivate Snyder's desire to ""promote a woman's freedom to make a genuine choice about her name,"" it does not affect the plausibility of her claim that the best way to achieve this goal ""is to facilitate men's ability to change names when marrying."""
"380","Jack White, the lead singer of the band The White Stripes, took the surname of his wife, Meg White, when they married in 1996.  This information would LEAST support which of the following passage claims?","C","67","Hence, a prospective bride faces a dilemma of symbolic identity; she may either retain her nominal connection to her parents and past self or create a nominal connection to her husband and future children.  Meanwhile, Emens continues, ""her husband has the same name as his parents and his child and thus continuity across all three generations of his family.""  Alternatively, a woman might attempt to bridge both worlds through hyphenation, by which ""she alone bears the hassle…."" (Paragraph 2)
Other disadvantages are associated with societally atypical naming choices….  Men also experience social backlash if they choose to adopt or incorporate their wives' names, such as movie reviewer Sam Van Hallgren, who acquired the ""Van"" from Carrie Van Deest.  Those cases are rare, however; thus, it is women who primarily endure these kinds of burdens. (Paragraph 3)
The passage states that a marrying woman faces a ""dilemma of symbolic identity,"" whereas a man ""'has the same name as his parents and his child and thus continuity across all three generations of his family'"" (Paragraph 2).  Alternatively, a woman might take a hyphenated name, for which ""'she alone bears the hassle'"" (Paragraph 2) associated with changing to a nontraditional formulation.  The passage further conveys that although ""[m]en also experience social backlash if they choose to adopt or incorporate their wives' names…[t]hose cases are rare… thus, it is women who primarily endure these kinds of burdens"" (Paragraph 3).
However, Jack White is a man who assumed his wife's surname, in contrast to what the passage says is typical.  Accordingly, it is he (rather than his wife) who would have faced any difficulties arising from this ""societally atypical"" naming choice (Paragraph 3).  Consequently, this information would least support the passage claim that the burdens associated with marital naming are suffered primarily by women, as Jack White's case would instead represent the opposite situation of a man suffering those burdens.
  By contrast, the fact that Jack White assumed his wife's surname is more consistent with each of the following passage claims:
A commitment to marriage is a good reason for both men and women to change their names (Choice A).  A man (such as Jack White) who changes his name upon marriage exemplifies the idea that both men and women can show commitment to marriage by adopting a new surname.
In most cases, children are given their father's surname (Choice B).  Jack White taking his wife's surname constitutes an exception to the societal convention of men keeping their surnames at marriage.  However, it does not constitute an exception to the societal convention of children being given their father's surname.  (Moreover, the passage never mentions whether Jack and Meg White had any children.)
There are many inequities surrounding marital naming (Choice D).  Although Jack White's decision to take his wife's name could be viewed as promoting greater equality between men and women, that decision nonetheless represents an unequal situation surrounding marital naming.  In this case, sharing a married surname still resulted in one person (the husband) losing the ""nominal connection to [his] parents and past self"" (Paragraph 2)."
"381","Which of the following individuals would the passage author most likely regard as a true practitioner of wabi-sabi as this term is explained in Paragraph 5?","C","68","Unlike the standard concept of beauty in the West that favors symmetry, proportion, and static perfection, wabi-sabi embraces the imperfect and celebrates the transient.  It exalts the rustic and the humble as exemplified by the pottery used in the tea ceremony, which is typically crude, ordinary looking, and even asymmetrical.  Moreover…a chip or crack, and even the general wear and tear of repeated use, renders such objects more interesting and, hence, more aesthetically pleasing....  The simplicity, humility, and naturalism epitomized by wabi-sabi thus became the hallmarks of the way of tea. (Paragraph 5)
According to Paragraph 5, the term wabi-sabi ""exalts the rustic and the humble as exemplified by the pottery used in the tea ceremony, which is typically crude, ordinary looking, and even asymmetrical.""  Furthermore, Paragraph 5 lists ""simplicity"" as one of the ""hallmarks of the way of tea"" that are ""epitomized by wabi-sabi.""  Accordingly, someone who values the simplicity of the vessels used in the tea ceremony would be clearly aligning himself or herself with a hallmark of wabi-sabi.  Therefore, he or she would likely be regarded as a true practitioner of wabi-sabi as this term is explained in Paragraph 5.
(Choices A and D)  Paragraph 5 states that vessels that exemplify wabi-sabi would be ""typically crude,"" ""asymmetrical,"" and ""ordinary looking"" and might even have ""a chip or crack.""  Pottery vessels that are handcrafted or cups that are antique could be crudely constructed and cracked or chipped; however, they could just as likely be perfectly constructed and elaborately decorated.  Therefore, someone who serves tea in either handcrafted pottery vessels or antique cups would not necessarily be regarded as a true practitioner of wabi-sabi as the term is explained in Paragraph 5.
(Choice B)  Paragraph 5 never mentions the attitude of the guests toward the host or how this relates to wabi-sabi."
"382","Based on the information in the passage, Japanese culture used the tea ceremony to accomplish which of the following?
I)                    Encourage enlightenment
II)                  Inspire artists
III)                Support political status","D","68","The tea ceremony is practiced to promote the harmony of nature and humanity as well as to discipline the mind and calm the heart of those who seek enlightenment. (Paragraph 1)
A tea culture, or ""teaism,"" in Japan was initially popular with the ruling class, and the samurai adopted it as a status symbol.  Indeed, the tea ceremony was in its origins closely entwined with the political elite of the country; by the fifteenth century, however, it had begun to spread to all classes.  Murata Shuko, known as ""the father of the tea ceremony,"" had been largely responsible for moving the tea ceremony away from the political to become more ""transformative"" or spiritual in nature. (Paragraph 3)
Paragraph 1 says that ""the tea ceremony is practiced to promote the harmony of nature and humanity as well as to discipline the mind and calm the heart of those who seek enlightenment.""  Consequently, Japanese culture used the tea ceremony as a way to support or encourage enlightenment. (Number I)
Paragraph 3 states that ""a tea culture, or 'teaism,' in Japan was initially popular with the ruling class, and the samurai adopted it as a status symbol.  Indeed, the tea ceremony was in its origins closely entwined with the political elite of the country.""  Accordingly, Japanese culture used the tea ceremony to support political status. (Number III)
(Number II)  Paragraph 4 states that Sen no Rikyu ""elevated the tea ceremony to a virtual art form.""  Paragraph 5 then states that ""[c]hiefly through the efforts of Shuko and Rikyu, the tea ceremony took on a distinctive artistic character and became known as wabi-cha,"" referring to ""the quintessential (most representative) Japanese aesthetic"" of wabi-sabi.  However, although the passage shows the tea ceremony to be an art form, it does not suggest that Japanese tea culture used the ceremony to inspire artists."
"383","According to the passage author, both Eichu and Eisai:","D","68","During the ninth century, a Buddhist monk named Eichu brought green tea to Japan from China, where it had already been cultivated for more than 1,000 years and used by monks to facilitate meditation….  Toward the end of the twelfth century, another Japanese monk, Myoan Eisai, traveled to China to study philosophy and religion, returning with the seeds of green tea plants.  Eisai went on to build the first Zen Buddhist temple in his native land and was the first of his nation to cultivate tea purely for religious purposes. (Paragraph 2)
Paragraph 2 states that ""Eichu brought green tea to Japan from China, where it had already been cultivated for more than 1,000 years and used by monks to facilitate meditation.""  Paragraph 2 also says that ""[t]oward the end of the twelfth century, another Japanese monk, Myoan Eisai, traveled to China to study philosophy and religion, returning with the seeds of green tea plants.  Eisai went on to build the first Zen Buddhist temple in his native land and was the first of his nation to cultivate tea purely for religious purposes.""  Therefore, both Eichu and Eisai had an essential impact on the culture of tea in Japan.
(Choice A)  Paragraph 2 makes it clear that Eichu ""brought green tea from China"" to Japan and that Eisai returned from China ""with the seeds of green tea plants.""  Furthermore, Paragraph 2 emphasizes that Eisai ""traveled to China to study philosophy and religion.""  On his return, he built ""the first Zen Buddhist temple in his native land and was the first of his nation to cultivate tea purely for religious purposes.""  However, the passage never suggests that Eichu and Eisai brought back other distinctly Chinese ways of life or that they began a cultural trend of imitating the Chinese lifestyle in Japan.
(Choice B)  Paragraph 2 relates that ""[e]arlier in the century, the Chinese master Lu Yu had composed a treatise on the cultivation and preparation of tea called Cha Jing, or The Classic of Tea.""  Paragraph 2 also states that ""[t]his treatise was heavily influenced by Buddhist ideas, which then impacted the development of the Japanese tea ceremony.""  However, the passage never suggests that Eichu and Eisai introduced Chinese treatises on tea that eventually became influential.
(Choice C)  Paragraph 2 says that Eichu was ""a Buddhist monk"" who brought green tea back to Japan after a trip to China where it was ""used by monks to facilitate meditation.""  Moreover, Paragraph 2 stresses that when Eisai returned to Japan from China, he ""went on to build the first Zen Buddhist temple in his native land and was the first of his nation to cultivate tea purely for religious purposes.""  Therefore, based on the passage, Eichu and Eisai did not impede (hinder) but, more likely, encouraged the spread of Zen Buddhism in Japan."
"384","Given the information in the passage, the aesthetic of the tea ceremony promoted by both Shuko and Rikyu is one that:","C","68","Chiefly through the efforts of Shuko and Rikyu, the tea ceremony took on a distinctive artistic character and became known as wabi-cha.  The term ""wabi,"" or often ""wabi-sabi,"" refers to the quintessential Japanese aesthetic founded upon the three Buddhist marks of existence: impermanence, suffering, and emptiness.  Unlike the standard concept of beauty in the West that favors symmetry, proportion, and static perfection, wabi-sabi embraces the imperfect and celebrates the transient.  It exalts the rustic and the humble as exemplified by the pottery used in the tea ceremony, which is typically crude, ordinary looking, and even asymmetrical.  Moreover, it is thought that a chip or crack, and even the general wear and tear of repeated use, renders such objects more interesting and, hence, more aesthetically pleasing.  Outdoors, such beauty is found in the fleeting color of autumn leaves and the patina that forms on roof tiles after exposure to the elements.  The simplicity, humility, and naturalism epitomized by wabi-sabi thus became the hallmarks of the way of tea. (Paragraph 5)
According to Paragraph 5, ""[c]hiefly through the efforts of Shuko and Rikyu, the tea ceremony took on a distinctive artistic character and became known as wabi-cha.  The term 'wabi,' or often 'wabi-sabi,' refers to the quintessential (most representative) Japanese aesthetic…[which] embraces the imperfect and celebrates the transient (what is subject to change).""  In this aesthetic, Paragraph 5 claims, ""it is thought that a chip or crack, and even the general wear and tear of repeated use (ie, a type of change over time), renders such objects more interesting and, hence, more aesthetically pleasing.  Outdoors, such beauty is found in the fleeting color of autumn leaves and the patina that forms on roof tiles after exposure to the elements.""
These examples of wabi-sabi demonstrate how things, particularly in nature, are transient and subject to change.  Consequently, based on the information in the passage, the notion that everything in nature is subject to change is consistent with the aesthetic of the tea ceremony as promoted by Shuko and Rikyu.
(Choice A)  Paragraph 5 states that ""[c]hiefly through the efforts Shuko and Rikyu, the tea ceremony took on [the] distinctive artistic character"" of ""wabi-sabi"" which ""refers to the quintessential Japanese aesthetic"" that ""embraces the imperfect and celebrates the transient.""  Wabi-sabi also ""exalts the rustic and the humble as exemplified by the pottery used in the tea ceremony.""  Accordingly, based on passage evidence, the aesthetic of the tea ceremony, or wabi-sabi, as promoted by both Shuko and Rikyu, is one that exemplifies, rather than departs from, the traditional aesthetic principles of Japanese culture.
(Choices B and D)  Paragraph 5 states that ""the quintessential Japanese aesthetic,"" or wabi-sabi, which is the aesthetic of the Japanese tea ceremony, is ""[u]nlike the standard concept of beauty in the West"" and ""embraces the imperfect and celebrates the transient.""  However, the passage never suggests that this aesthetic has inspired Westerners to reflect on their standards of beauty nor that many Westerners learn to appreciate this aesthetic once they have been exposed to it."
