id,text,correct_answer,passage_id,explanations
516,"Based on the passage and the principles of taste aversion, which strategy should physicians suggest to their patients undergoing chemotherapy?  On the day of chemotherapy, patients should:",D,84,"A conditioned taste aversion is a specific and powerful type of classical conditioning that occurs when an organism becomes ill after consuming something (eg, food, alcohol).  Whatever was consumed prior to the N/V can become associated with the illness (even if it did not cause the illness) and is avoided afterward, long term.  Taste aversions almost always link illness with foods (or smells), which is thought to be an evolutionary adaptation.
Of the given choices, a physician should suggest that patients avoid eating their favorite foods on the day of chemotherapy.  This strategy will prevent patients from developing a taste aversion to these foods.  If a favored food is consumed prior to the experience of nausea (resulting from chemotherapy), it is possible that the food will be permanently associated with the nausea.
(Choice A)  Although there is a chance that a salient, novel-flavored beverage could overshadow the favorite food and become linked to the nausea, there is nothing in the passage that suggests it would prevent a taste aversion if paired with a favorite food.
(Choice B)  Taste aversions can develop even with hours passing between food consumption and becoming ill.  Consuming a favorite food hours before chemotherapy would not prevent the development of a taste aversion.
(Choice C)  Patients could develop a taste aversion to their favorite beverages if consumed prior to becoming ill.
Educational objective:
Taste aversion is a specific and powerful type of classical conditioning that occurs after just one instance of becoming ill following food/beverage consumption.  Taste aversions are long lasting and can develop despite many hours passing between consumption and illness."
517,"In a follow-up to Study 2, the control participants returned to the chemotherapy room to fill out surveys every day for a week after their final chemotherapy treatment.  By the end of the week, participants' AN had significantly decreased.  This illustrates which phenomenon?",C,84,"In classical conditioning, the strength of the conditioned response tends to follow a pattern over time.
Extinction occurs when a conditioned response gradually stops occurring in the absence of the unconditioned stimulus.  For example, a dog that has been conditioned to salivate (conditioned response) in response to the sound of a bell (conditioned stimulus) will gradually stop salivating to the sound of the bell if that sound is repeatedly presented without food.
If the control participants repeatedly return to the chemotherapy room to fill out surveys, they would experience the conditioned stimulus (ie, the room, equipment) in the absence of the unconditioned stimulus (ie, chemotherapy medication), which should result in a reduction of the conditioned response (ie, AN).  This is an example of extinction.
(Choice A)  Acquisition refers to the learning that takes place as an association is formed between the unconditioned stimulus (eg, food) and the neutral stimulus (eg, bell).
(Choice B)  Stimulus generalization occurs when the conditioned response is elicited by stimuli similar to the original conditioned stimulus.  For example, a dog that has been conditioned to salivate in response to a bell may also salivate to a phone alert.
(Choice D)  Spontaneous recovery occurs when an extinct response reappears after a period of time.  For example, a dog whose salivating response has become extinct will salivate again on hearing a bell a few days after extinction has occurred.
Educational objective:
In classical conditioning, extinction occurs when the conditioned stimulus no longer produces the conditioned response in the absence of the unconditioned stimulus."
518,"If the survey from Study 3 that assessed the patients' level of AN was determined to be reliable, which of the following statements is true?",D,84,"A variety of criteria are used to judge the extent to which scientific findings are credible (ie, can be trusted or believed).  Both the overall study design and particular measures used must be examined for reliability and validity.
Reliability refers to the consistency of an experiment or measure.  Reliable measures produce similar results every time.  For example, two MCAT examinations taken at the same time by the same person on two consecutive days should produce comparable scores.  Similarly, if a study is well designed, it should produce similar results when repeated with new subjects.  This is an indication that an experimental design is highly reliable, also referred to as replicability or reproducibility.
Validity refers to the accuracy of a study or measure (Choice C).  Reliability is typically a necessary, but not sufficient, condition for validity; simply producing the same results does not mean your results reflect reality.  For example, a broken digital thermometer might consistently read 2 degrees above the actual temperature (ie, it is reliable but not valid).
(Choice A)  External validity, also known as generalizability, is the extent to which study results can be applied outside the laboratory to real-life situations.  Experiments in which all variables are tightly controlled may have a high degree of reliability and internal validity but not be very generalizable to the real world.
(Choice B)  Standardization refers to test administration and/or scoring being done in a uniform manner.  Consistency of test administration and scoring allows researchers to better compare one subject or group to the next.
Educational objective:
Reliability describes the degree to which a measure or experiment is consistent (eg, a test produces a similar score for one person who takes it twice).  Validity refers to the accuracy of a measure or experiment (eg, a test accurately assesses what it was designed to measure)."
519,"Based on Figure 1, which conclusion is most likely to be supported?",A,84,"When random assignment to groups is not possible (or ethical) in research involving human subjects, researchers will often conduct a correlational research study.  In these designs, predictor variables may be assessed for their association with outcome variables, although specific causal relationships cannot be determined.
In Study 3, researchers investigated whether a pretreatment expectation of nausea or experience of PN from session #1 was a better predictor of AN at session #3.  Because they could not randomly assign subjects to the condition of whether or not to expect nausea, this is a correlational study design.
Stacked bar graphs are useful for depicting and comparing parts of a whole, with different colors representing different subgroups within a larger group.  Figure 1 illustrates that the group with pretreatment expectations of nausea contained the highest percentage of those who went on to develop AN, which supports the role of cognitive processes (eg, expectations) in associative learning.
(Choice B)  Pretreatment expectation of nausea as a predictor of PN at session #1 is not shown in the graph.
(Choices C and D)  The percentage of patients who went on to develop AN at session #3 was similar to the percentage of patients who did and did not experience PN at session #1.  Neither PN nor a lack of PN at session #1 was as strongly associated with AN at session #3 as pretreatment expectation of nausea.
Educational objective:
When random assignment to conditions is not possible, researchers may use a correlational study design in which predictor variables may be assessed for their association with outcome variables.  Correlational designs do not allow for the determination of causal relationships.  Stacked bar graphs depict data with subgroups that make up the whole."
520,The experimental group in Study 2 was subjected to:,A,84,"Operant conditioning is a type of associative learning whereby an organism learns to connect a behavior with an outcome or consequence, which is known as reinforcement (reward) or punishment (penalty).
Reinforcement encourages behavior.  Positive reinforcement occurs when a desirable stimulus is presented to encourage a behavior.  For example, a toddler receives a treat after successfully using the toilet.  Negative reinforcement occurs when an unpleasant stimulus is withdrawn to encourage a behavior.  For example, a teenager is given a week off from chores after getting good grades.
Punishment discourages behavior.  Positive punishment occurs when an unpleasant stimulus is applied to discourage a behavior.  For example, a toddler gets spanked for running into the street.  Negative punishment occurs when a desirable stimulus is withdrawn to discourage a behavior.  For example, a teenager loses freedom by being grounded for a week after getting bad grades.
In Study 2, earning money for meeting/exceeding a weight-loss goal is positive reinforcement, and taking money away for not meeting a weight-loss goal is negative punishment.
(Choices B, C, and D)  There was no removal of an unpleasant stimulus (negative reinforcement) or application of an unpleasant stimulus (positive punishment) in Study 2.
Educational objective:
Reinforcement encourages certain behaviors:  Positive reinforcement provides a desirable stimulus (eg, receiving candy), whereas negative reinforcement takes away an undesirable stimulus (eg, removing chores).  Punishment discourages certain behaviors:  Positive punishment applies an undesirable stimulus (eg, spanking), whereas negative punishment takes away a desirable stimulus (eg, being grounded takes away freedom)."
521,"Which of the following most accurately reflects the reinforcement schedules used by Study 1 and the experimental group in Study 2, respectively?",B,84,"Schedules are used in operant conditioning to train and/or maintain learned behaviors through reinforcement or punishment.  Continuous schedules provide a reward or punishment after every behavior, which produces the fastest learning using reinforcement and is the most effective way to stop unwanted behavior using punishment.
Partial reinforcement schedules are most often used to maintain learned behaviors, and include:
Fixed ratio:  Behavior rewarded after a consistent number of responses.  For example, a customer loyalty program awards a free coffee after ten coffee purchases.
Variable ratio:  Behavior rewarded after an inconsistent number of responses, usually after some average number of responses, as in Study 1.  The AVG3 schedule might provide a reward after four correct responses, then after two, then after three, and so on.
Fixed interval:  Behavior rewarded after a consistent amount of time, regardless of how many behaviors have occurred.  For example, employees who are paid a weekly salary receive the same amount of money each Friday regardless of how hard they have worked during the week.
Variable interval:  Behavior rewarded after an inconsistent amount of time, regardless of how many behaviors have occurred.  For example, when awaiting an email, the frequency with which users refresh their in-boxes does not affect when a new email arrives.
The reinforcement schedule used by Study 1 was a variable ratio schedule, because the reward was provided after some average number of correct responses.  The reinforcement schedule used for the experimental group in Study 2 was a fixed interval schedule, because rewards occurred on a weekly basis.
(Choice A)  A variable interval schedule provides rewards after unpredictable time increments.  Study 2 provided reinforcement (money) on a fixed time schedule.
(Choices C and D)  A fixed ratio schedule provides a reward for a set number of correct responses.  Study 1 provided rewards after an average number of correct responses, consistent with a variable ratio schedule.
Educational objective:
Reinforcement schedules can be continuous (reward given every time) or partial.  Partial schedules include fixed or variable ratio (reward given after consistent or inconsistent number of behaviors) and fixed or variable interval (reward given after consistent or inconsistent amount of time)."
522,Which of the following behavioral patterns is most expected of participants in the Study 2 experimental group?  Participants are most diligent with dieting and exercise:,C,84,"Each schedule of reinforcement produces characteristic behavioral response patterns.  The ratio schedules, which provide reinforcement after a consistent (fixed) or inconsistent (variable) number of behavioral responses, both produce rapid response rates.  The interval schedules, which provide reinforcement after a consistent (fixed) or inconsistent (variable) amount of time, both produce slower response rates.
Fixed interval schedules (eg, providing a weekly weight-loss incentive) tend to produce increased behavioral responses just before the reward and a decreased pattern of responding just after the reward is received.  For example, people tend to work harder and faster at the end of the week, just before receiving their weekly paychecks, and tend to be slower and more sluggish at the beginning of the week, after receiving their weekly paychecks.
Therefore, participants in the Study 2 experimental group who are on a fixed interval schedule should demonstrate similar behaviors.  They should be most diligent with their diet and exercise regimens just before their weekly weigh-ins and least diligent with dieting and exercise right after the weekly weigh-in, regardless of whether they have earned or lost money (Choices A and B).
(Choice D)  Variable interval schedules of reinforcement tend to produce slow and steady behavioral responses because the subject has no idea when the next reward is coming and the reward is not linked to behavior.  For example, people tend to check email sporadically but consistently throughout the day (a slow and steady rate), because new email (a reinforcer) is received at unpredictable times that do not correspond to how often a person checks for email.
Educational objective:
Reinforcement schedules produce characteristic behavioral response patterns:  Ratio schedules produce rapid response rates, whereas interval schedules produce slower response rates.  Fixed interval reinforcement schedules tend to produce increased behavior just before the reward and decreased behavior just after."
523,Both studies use which of the following?,B,84,"In operant conditioning, reinforcers encourage behavior whereas punishers discourage behavior.  Reinforcers and punishers can be primary (innate) or secondary (learned).
Primary reinforcers fulfill a biological urge and are naturally rewarding.  Examples of primary reinforcers are food, comforting physical contact, and praise.  Secondary reinforcers are not inherently rewarding but are conditioned to be desirable through associative learning.  For example, if a child brings home good grades, the parent may reinforce this behavior with praise or candy (primary reinforcers) so the child feels happy.  The child then associates feeling good with good grades, resulting in grades becoming a secondary reinforcer.
Primary punishers are naturally undesirable and cause negative emotions such as pain or fear.  Examples of primary punishers include an electric shock or a loud noise.  Secondary punishers are not inherently negative but are conditioned to be undesirable through associative learning.  For example, if a child brings home bad grades, the parent may punish this behavior with a scolding (primary punisher) so the child feels bad.  The child then associates feeling bad with bad grades, resulting in grades becoming a secondary punisher.
Both studies use money, a secondary reinforcer, as a reward.
(Choice A)  Study 1 uses a food reward as a primary reinforcer.  Study 2 does not include any primary reinforcement.
(Choice C)  Neither study employs a primary punisher, such as a painful or fear-inducing stimulus.
(Choice D)  Study 1 does not use any form of punishment.  Study 2 uses the removal of a desirable stimulus (money) as a form of punishment, but this is referred to as negative punishment, not as a secondary punisher.
Educational objective:
Reinforcers encourage behavior; punishers discourage behavior.  Reinforcers and punishers can be primary (innate) or secondary (learned).  Primary reinforcers are innately desirable (eg, food), whereas secondary reinforcers are made desirable through learning (eg, good grades).  Primary punishers are innately undesirable (eg, electric shock), whereas secondary punishers are made undesirable through learning (eg, bad grades)."
524,Suppose one of the participants in Study 1 earned several candy bars and became very ill after consuming them.  This participant would most likely:,C,84,"A learned taste aversion is a specific and powerful type of classical conditioning that occurs when an organism becomes ill after consuming something (eg, food, alcohol).  Whatever was consumed prior to the illness becomes associated with the illness (even if it did not cause the illness) and is avoided by the organism afterward.
Unlike other forms of typical classical conditioning, which require two stimuli to be paired together repeatedly before the organism learns to associate the two, a taste aversion develops after just one pairing.  In other words, an organism needs to become ill only once to associate the food consumed with the illness.
Similarly, whereas typical classical conditioning requires the two stimuli to be presented within a very short time frame for the organism to learn to associate them, taste aversions occur despite hours passing between the consumption of a food and subsequent illness.
Finally, whereas typical classical conditioning rapidly extinguishes when the two stimuli are no longer paired, taste aversions have long durations.  In other words, once becoming ill, the organism will likely never consume the associated food again.
(Choice A)  Although it is possible that the research participant might associate her participation in the study with becoming ill, she is most likely to associate her illness with the food, not the study or studies in general.
(Choice B)  It is unlikely that the participant will associate the illness with the computer game.  Taste aversions almost always link illness with foods (or smells), which is thought to be an evolutionary adaptation.
(Choice D)  Taste aversions are long-enduring associations; they are not short-term.
Educational objective:
Taste aversion is a specific and powerful type of classical conditioning that occurs after just one instance of becoming ill following the consumption of something.  Taste aversions can develop despite many hours passing between consumption and illness and are long-lasting."
525,The participants' motivational state:,A,84,"The purpose of Study 1 was to assess how weight corresponds to the type of reward a subject selects.  The participants received rewards for correct answers during a computer game, with subsequent rewards becoming more challenging to earn for those who selected the food reward.  The researchers manipulated the reward schedule (independent variable) to measure selection of the food or money reward (dependent variable).
Hunger might impact whether a participant was more likely to select a food reward, so hunger level was a potential confounding variable, one that might affect the results if not controlled for or eliminated by the researcher.  Therefore, motivational state was controlled for by ensuring that levels of hunger were not significantly different among participants, assessed using self-report measures.  If hunger levels had not been the same, any findings could be attributed to varying baseline levels of hunger rather than BMI.
(Choice B)  The purpose of Study 2 was to assess how earning or losing money (independent variables) might impact weight loss (dependent variable).  Therefore, if motivation were used to assign participants to the control or experimental group, this would result in groups that were fundamentally different, with results that could not be compared.  To compare results, participants need to be assigned randomly (as they were in Study 2), such that average motivation levels between groups are similar.
(Choice C)  Study 1 did not contain an experimental and control group; all participants were given a choice of reward, a decision that was correlated to BMI.
(Choice D)  Motivation was not directly assessed in either study, although it could be inferred that participants in Study 2 were motivated by monetary rewards to lose weight.  However, because obese participants were randomly assorted into two groups, it is not possible to correlate BMI with motivation, as the average BMI of each group should be comparable.
Educational objective:
Potential confounding variables, such as motivation, must be controlled for at the outset of a study.  Subjective states like hunger can be measured.  If the groups do not vary in terms of the potential confounding variable, then any significant differences may be attributed to the independent variable(s)."
526,"If a neuroimaging study compared normal dreaming with lucid dreaming, in what brain region would more activity be expected during lucid dreaming?",B,84,"The prefrontal cortex is associated with executive functions, such as critical thinking, problem solving, planning, impulse control, and executive decision-making.  Because lucid dreaming involves critical analysis and executive decision making, a neuroimaging study would be expected to demonstrate greater activation of the prefrontal cortex during lucid dreaming as compared with normal dreaming.
The prefrontal cortex is the anterior portion of the frontal lobe, which also contains the primary motor cortex (responsible for the initiation of voluntary movement) and Broca area (involved in speech production).
(Choice A)  The cerebellum is positioned underneath the occipital lobe at the back of the skull and is associated with motor coordination and motor learning.  This region would not necessarily be more active during lucid dreaming compared with normal dreaming.
(Choice C)  The amygdala is part of the limbic system located on either side of the thalamus deep in the cortex; it is associated with processing emotion, particularly fear and anger.  Although this region may be active during lucid dreaming, it is probably no more active than during normal dreaming.
(Choice D)  Located in the occipital lobe, the primary visual cortex is associated with processing visual input from the retinas and is not expected to be as active during dreaming, when there is no external visual input.  However, secondary visual areas of the brain have been associated with the visual imagery that occurs during dreaming.
Educational objective:
The prefrontal cortex is involved in executive decision making and critical analysis.  It is located in the frontal lobe, which also contains the primary motor cortex."
527,"If a lucid dreamer falls asleep at 10:00 PM and wakes up at 6:00 AM, during what period of sleep would this person have the greatest chance of lucid dreaming?",C,84,"Sleep is broadly divided into non-rapid eye movement (NREM) sleep (stages 1-4) and rapid eye movement (REM).  One sleep cycle includes various proportions of REM and NREM sleep, each lasting about 90 minutes.  There are approximately 4-6 sleep cycles in a typical night's sleep.
The amount of time spent in each sleep stage differs over the course of a single night's sleep; a typical adult spends about 75% of sleep time in NREM sleep and 25% in REM sleep.  The time spent in REM varies, increasing in duration for each subsequent sleep cycle, with the last cycle containing the most REM sleep.
Studies suggest that dreaming occurs during both REM and NREM sleep but is most common during REM sleep, particularly during the REM cycles that occur closer to waking.  REM dreams tend to be more vivid and memorable and are more likely to be recalled upon waking.  Studies suggest lucid dreaming occurs only during REM sleep.
An individual sleeping from 10:00 PM to 6:00 AM would have the greatest chance of lucid dreaming during the last sleep cycle, from 4:00 AM to 6:00 AM, because the greatest proportion of REM sleep occurs just before waking.
(Choice A)  The shortest REM period occurs during the first sleep cycle (10:00 PM to 11:30 PM), so there is the least chance of lucid dreaming during this time.
(Choice B)  The greatest chance of having a lucid dream is during one of the longer REM periods that occur during the last sleep cycle, rather than during REM sleep that occurs in the middle of the night (1:00 AM to 3:00 AM).
(Choice D)  Because REM periods increase in duration during the night with each subsequent sleep cycle, the chances of having a lucid dream are not equal throughout the night.
Educational objective:
Dreaming, which occurs during both REM and NREM sleep, is more common, vivid, and easily recalled when it occurs during REM sleep.  The duration of REM sleep is shortest earlier in the night and longest during the last sleep cycle, which occurs in the early morning hours."
528,A mechanism for researchers to monitor a dream state would be provided by tracking which of the following?,A,84,"Dreaming is most often associated with REM sleep, particularly the visually intense dreams remembered after waking.  Also known as paradoxical sleep, REM sleep is characterized by brain activity (measured by electroencephalography [EEG]) that resembles the beta waves seen in an awake, alert state, except there is no muscle tone in the body.  This prevents the dreamer from acting out the dream, which could result in injury.  The only exceptions to this systemic paralysis are the muscles controlling the eyes and the cardiopulmonary system.
Although the body is functionally paralyzed during REM sleep, the eye muscles are very active and cause the characteristic closed-eye movements (ie, rapid eye movements) from which this state derives its name.  Therefore, researchers can track closed-eye movements to monitor a dream state.
Physiological changes are also characteristic of REM sleep.  Cardiovascular and respiratory activities become very regular and gradually decrease, along with temperature, during NREM sleep.  During REM sleep, body temperature drops to its lowest point, while cardiovascular and respiratory activities become irregular and increase.
(Choice B)  EEG measurements showing K-complexes demonstrate the presence of stage 2 sleep.
(Choice C)  Spikes in the release of growth hormone (GH) coincide with deep sleep stages 3 and 4.
(Choice D)  Sudden, jerking body movements occur when an individual first falls asleep and enters stage 1 sleep.
Educational objective:
During NREM sleep, cardiopulmonary activity becomes regular and decreases, along with body temperature.  During REM sleep, cardiopulmonary activity becomes irregular and increases, while body temperature drops to its lowest point.  REM sleep is also characterized by rapid closed-eye movements, muscle paralysis, and brain activity resembling a waking state."
529,"If the researchers wanted to examine the role of sleep in memory consolidation, which of the following groups, if added to the current study design, would best accomplish this goal?",B,84,"There is growing evidence that sleep is a vital part of memory consolidation, a series of processes that stabilizes a memory trace after its initial acquisition during waking consciousness.  The hippocampus, which is part of the limbic system, plays an integral role in memory consolidation.  The limbic system, a network of brain regions that also includes the amygdala, hypothalamus, thalamus, and cingulate gyrus, is involved in emotion, learning, and memory.
In order for the researchers to examine the role of sleep in memory consolidation, the best group to add to the current study design would be a group of nonlucid dreamers who practiced the task but did not sleep between the pretest and posttest (""waking practice/no sleep"").
By comparing the results of the ""waking practice/no sleep"" group with those of the ""waking practice"" group, the researchers could examine if sleep was helpful for consolidating memory generated through task practice because the two groups differ by only one variable, the presence or absence of sleep.
(Choice A)  Adding a group of lucid dreamers who practiced the task while sleeping and while awake would not be useful because there would be no comparison group that did not sleep, and it would not be possible to differentiate the effects of waking practice vs. sleeping practice within this group.
(Choice C)  Adding a ""no practice/no sleep"" group would be less useful than adding a ""waking practice/no sleep"" group.  Researchers could compare the results of the ""no practice/no sleep"" group with the ""no practice"" group to see if no practice alone produces little task improvement (the two groups would have similar results) or if no practice and no sleep is worse than no practice alone.  Because the added group would not be practicing, however, it would be less useful for examining if sleep plays a role in memory consolidation.
(Choice D)  Since both the ""waking practice"" and ""no practice"" groups slept, it is not possible to draw any conclusions about the role of sleep in memory consolidation by comparing the results from these two groups.
Educational objective:
The hippocampus plays a critical role in the formation of new memories through the process of memory consolidation, which stabilizes a memory trace after its initial acquisition during waking consciousness.  Sleep appears to play an important role in memory consolidation."
530,"Compared with the study described in the second paragraph, the proposed follow-up study should demonstrate:",C,84,"In general, as a study becomes more tightly controlled and confounding variables are limited, internal validity tends to increase but external validity tends to decrease.
Internal validity is mostly concerned with causality, or the extent to which changes in the dependent variable can be attributed to changes in the independent variable.  The presence of confounding variables, which are additional variables that might influence results or outcomes, decreases internal validity by introducing the possibility that results are attributable to a confounding variable and not to the independent variable of interest.
External validity is mostly concerned with generalizability, or the extent to which results can be applied to other situations (eg, outside the laboratory) or beyond the sample to the larger population.
Allowing participants a single night's sleep at home introduces many variables not controlled by the study, such as time of sleep onset, quality of sleep, and duration of sleep.  Standardizing the timing and duration of sleep by having participants sleep in a sleep lab creates an unnatural sleeping environment for the subjects.  Therefore, the proposed follow-up study should demonstrate greater internal validity, because there should be fewer confounding variables, but less external validity, because the findings will be less applicable to a population with a more natural sleep experience.
(Choices A and B)  If the researchers repeat the study and better control for sleep onset and duration, this will result in greater (not less) internal validity.
(Choice D)  Limiting confounding variables occurring in real life decreases the external validity of a study.
Educational objective:
Internal validity measures the extent to which a causal relationship can be concluded from the study, and external validity measures the extent to which the study results can be generalized beyond the study.  Typically, increases in internal validity result in decreases in external validity, and vice versa."
531,Which of the following conclusions is most supported by Figure 1?,B,84,"The results of the lucid dreaming study described in the passage are illustrated with a box-and-whisker plot, which is used to visually represent the median and the distribution of the data into quartile ranges:
The upper quartile (Q3; 75% of the data lies below this value), shown as the top edge of the box.
The median (50% of the data lies below this value), which is the line inside the box.
The lower quartile (Q1; 25% of the data lies below this value), shown as the bottom edge of the box.
The maximum and minimum data points, shown as whiskers, are data values no more than 1.5 times the interquartile range (IQR) from the edge of the box.  The IQR is equal to the difference between the upper and lower quartiles.
Outliers, shown as data points outside the maximum and minimum data points.
Confidence intervals (CIs) represent a measure of uncertainty in a reported value by indicating how far the value reported might be from the true value (eg, true median).  Theoretically, a 95% CI indicates that if the same population were sampled countless times and CIs were calculated each time, the resulting intervals would contain the true population value in approximately 95% of the cases.
A notch that represents the 95% CI of the median is used on the box-and-whisker plot to estimate visually whether the medians of two groups are significantly different.  If the notches across two groups do not overlap, the medians of the two groups are probably significantly different.
In Figure 1, the notches of both the ""waking practice"" and ""lucid practice"" groups are higher than and do not overlap with the notch of the ""no practice"" group, so the two practice groups are assumed to have improved significantly more on the task than the ""no practice"" group.  However, one cannot conclude from the figure that a significant difference exists between groups when notches do overlap.
(Choice A)  An individual from the ""waking practice"" group (not the ""lucid practice"" group) demonstrated the lowest improvement of all members.
(Choice C)  The ""lucid practice"" group's lowest quartile was completely below the ""no practice"" group's highest quartile, indicating less improvement for the ""lucid practice"" group's lowest quartile.
(Choice D)  Box-and-whisker plots provide information about the median, not the mean or the mode.
Educational objective:
Box-and-whisker plots visually represent the median value and interquartile range.  Notched box plots show the 95% confidence interval around the median.  If notches do not overlap, medians can generally be inferred to be statistically significantly different."
532,Which of the following r values for the correlation between depressive symptoms and medication adherence in individuals with schizophrenia best supports the research presented in the first paragraph?,C,84,"Comorbidity refers to the simultaneous presentation of two or more psychological disorders.  If an individual with schizophrenia also has depression (a mood disorder), the two disorders are comorbid.  Comorbid disorders often interact with each other, worsening the course of either or both.  Disorders are thought to co-occur because they have common risk factors, such as genetic predisposition or environmental stressors.
A correlation coefficient (r value) describes the linear relationship between two variables; r values range from −1 to 1 and describe the direction (sign) and strength of an association.
The sign of the r value indicates a positive or negative association, and the closer r is to −1 or 1, the stronger the relationship.  Correlations describe relationships between variables, but it is not possible to determine if one variable caused the change in the other.
Fewer depressive symptoms were moderately associated with higher rates of medication compliance (ie, as depressive symptoms decrease, medication compliance increases); therefore, the research presented in the first paragraph is best supported by the negative and moderate r value of −0.35.
(Choices A and B)  +0.95 and +0.30 reflect positive, not negative, correlations.
(Choices A and D)  +0.95 and −0.90 reflect very strong, not moderate, correlations.
Educational objective:
The correlation coefficient (r value) describes a linear relationship between two variables.  The r value ranges from −1 to 1 and reflects the strength and direction (positive or negative) of the linear association between these two variables.  Comorbidity refers to the simultaneous presentation of two or more psychological disorders."
533,"Based on the symptoms of schizophrenia, which statement is accurate regarding the symptoms measured by the SPI?",A,84,"Psychotic disorders are severe psychological disorders characterized by a loss of contact with reality.  Schizophrenia is the most common psychotic disorder, with a prevalence of about 1% in the United States.
Schizophrenia typically involves both positive symptoms, which are ""pathological excesses"" (eg, hallucinations, delusions, disorganized speech), and negative symptoms, which are ""pathological deficits"" (eg, apathy, inability to experience pleasure).  Many people with schizophrenia also experience psychomotor symptoms (ie, changes in muscle tone or activity), which can occur either as a symptom of schizophrenia or as a side effect of medication.
Incoherent speech, a positive symptom of schizophrenia, would be assessed by the PSS (Positive Symptom Scale).
(Choice B)  Delusions are a positive symptom of schizophrenia, so they would be assessed by the PSS (Positive Symptom Scale), not the NSS (Negative Symptom Scale).
(Choice C)  Emotional flattening is a negative symptom of schizophrenia, so it would be assessed by the NSS (Negative Symptom Scale), not the PSS (Positive Symptom Scale).
(Choice D)  Reduced need for sleep is a symptom of mania, which is also characterized by increased energy or agitation, flight of ideas (rapid thoughts), feelings of grandiosity, distractibility, and/or impulsive or reckless behaviors.  Mania is indicative of bipolar disorder (not psychosis or schizophrenia), so it would not be assessed by the SPI.
Educational objective:
Schizophrenia is a psychotic disorder characterized by positive symptoms (eg, hallucinations, delusions, incoherent speech) and negative symptoms (eg, apathy, emotional flattening, social withdrawal)."
534,Which conclusion is best supported by the data in Table 1?,D,84,"When diagnosing, detecting, or predicting the development or presence of a medical condition, two types of errors are possible: A false-positive error occurs when the condition is predicted (or said) to be present but in reality is absent; a false-negative error occurs when the condition is predicted (or said) to be absent but in reality is present.
In the passage, the Speech Model correctly predicted 10 of the 11 cases of psychosis, whereas the SPI Model predicted only seven of the 11 cases.  Therefore, the Speech Model was a better predictor of psychosis than the SPI Model.
(Choice A)  The SPI Model resulted in more (not fewer) false positives (nine) than the Speech Model (one).
(Choice B)  Although the Speech Model predicted that 11 participants would develop psychosis, one of those did not do so (ie, there was one false positive).
(Choice C)  The table reflects the ability of each model to predict the future occurrence or diagnosis of psychosis; the data therein do not reflect which symptoms are less (or more) critical to the diagnosis itself.
Educational objective:
The detection of a medical condition can result in two types of errors.  A false positive occurs when the condition is said to be present but in reality is not.  A false negative occurs when the condition is said to be absent, but in reality is present."
535,Which of the following would support the claim that the SPI is a valid assessment?,B,84,"A variety of criteria are used to judge the extent to which scientific findings are credible (ie, can be trusted or believed).  Both the overall study design and particular measures used must be examined for reliability and validity.
Validity refers to the accuracy of a study or measure.  Internal validity refers to the extent to which a measure or experiment produces a true result.  External validity, also known as generalizability, is the extent to which study results can be applied outside the laboratory to real-life situations.
The validity of the SPI would be supported by scores that positively correlated to an already established measure of psychotic symptoms because when two different inventories that measure the same construct (eg, psychotic symptoms) are correlated, the validity (ie, accuracy) of both measures is supported.
(Choices A and C)  Reliability refers to the extent to which an experiment or measure can consistently produce similar results every time.  SPI scores that were positively correlated from one administration to the next and SPI scores that are similar regardless of interviewer both reflect two different types of reliability (not validity).
(Choice D)  If SPI scores were similar for all participants, regardless of their diagnosis at the end of the study, this would undermine its validity; the SPI was designed to detect the presence of psychotic symptoms and should produce significantly different scores for people who later have a diagnosis of a psychotic disorder and those who do not.
Educational objective:
Validity refers to the accuracy of a measure or experiment (eg, a test accurately assesses what it was designed to measure).  Reliability describes the degree to which a measure or experiment is consistent (eg, a test produces a similar score for one person who takes it twice)."
536,Which of the following is accurate regarding the design of the study described in the passage?,A,84,"A scientific hypothesis is a testable explanation for a phenomenon.  The alternative hypothesis is based on prior evidence and assumes that a significant relationship or difference exists between variables (and often predicts the nature of that relationship or difference).  In this study, the alternative hypothesis was that a significant difference would be found between statistical models of speech pattern features and clinical symptom assessments in the accuracy of psychosis prediction.
The inverse of the alternative hypothesis, the null hypothesis, states that there is no significant difference or relationship between the variables measured.  Here, the null hypothesis was that no significant difference would be found between computer models of speech pattern features and scores on the SPI in the prediction of future psychosis.
Therefore, the null hypothesis is that speech pattern features and scores on the SPI will predict psychosis with similar accuracy.
(Choice B)  This study was observational, so no true independent variable was manipulated by the researcher to establish a causal relationship.  The speech pattern features and SPI measure are predictive variables assumed to indicate the risk of future psychosis.
(Choice C)  All the study participants either met criteria for prodromal symptoms (preclinical signs of psychosis) or had a first-degree relative with schizophrenia.  This study sought to determine whether speech pattern features or the SPI measure (not prodromal symptoms alone) could predict the development of psychosis.
(Choice D)  Researchers were interested in determining whether certain speech patterns or a standard clinical inventory better predicted the development of psychosis, not the severity of disease.
Educational objective:
The null hypothesis states that no significant difference or relationship exists between variables, whereas the alternative hypothesis assumes that a significant relationship or difference does exist between variables."
